pandas,polars,dask,vaex,rows_cnt_in_million
0.06861320000007254,0.00901030000022729,0.004117999999834865,0.0026375000002190063,0.13
0.5034857000000557,0.0711578999998892,0.007462100000338978,0.0033472999998593878,1.42
1.2287671999997656,0.1614463999999316,0.004156800000146177,0.0028262000000722765,3.35
3.4045106000003216,0.45177400000011403,0.004453099999864207,0.0029475000001184526,9.8
6.7467923999997765,0.9641467999999804,0.004338799999914045,0.0032039000002441753,19.48
12.065264000000298,1.5921931000002587,0.008306299999730982,0.004773600000135048,34.95
15.518817899999704,2.0426267999996526,0.006748700000116514,0.004805400000350346,45.27
20.193162999999913,2.6379455999999664,0.009993000000122265,0.005989499999941472,58.17
24.05902610000021,3.3455128000000514,0.011053600000195729,0.005041700000219862,71.07
