pandas,polars,dask_default,dask_single,vaex,rows_cnt_in_million
0.35695680000000607,0.019550399999999968,0.5704369999999983,0.519062599999998,0.5909965000000028,0.13
4.005358400000006,0.15385869999998647,6.146209999999996,5.543378000000004,5.2720343999999955,1.42
9.4333666,0.3566940000000045,14.2021522,12.520735599999995,12.255931300000015,3.35
27.206933300000003,1.021401499999996,43.260225899999995,36.136342799999994,35.468804499999976,9.8
54.17291469999998,2.103435499999989,86.04146939999998,72.64585849999997,70.87060180000003,19.48
99.2534286,4.790632899999991,155.79981379999992,132.6980717,129.42075450000016,34.95
129.0466285,6.588961299999937,201.81406199999992,171.5692007,169.24160779999988,45.27
166.27341969999998,7.270174400000087,265.50242389999994,229.67625210000006,222.67700110000033,58.17
205.49917589999995,8.835023699999965,323.69100990000015,278.24438759999975,269.68279359999997,71.07
